DATE,SITE,SP_CODE,COUNT,SCIENTIFIC_NAME
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,10,Macrocystis pyrifera
9/4/09,CARP,MAPY,9,Macrocystis pyrifera
9/4/09,CARP,MAPY,7,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,7,Macrocystis pyrifera
9/4/09,CARP,MAPY,7,Macrocystis pyrifera
9/4/09,CARP,MAPY,15,Macrocystis pyrifera
9/4/09,CARP,MAPY,8,Macrocystis pyrifera
9/4/09,CARP,MAPY,8,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,10,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,7,Macrocystis pyrifera
9/4/09,CARP,MAPY,9,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/4/09,CARP,MAPY,8,Macrocystis pyrifera
9/4/09,CARP,MAPY,8,Macrocystis pyrifera
9/4/09,CARP,MAPY,8,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,9,Macrocystis pyrifera
9/4/09,CARP,MAPY,9,Macrocystis pyrifera
9/4/09,CARP,MAPY,12,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,3,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,4,Macrocystis pyrifera
9/4/09,CARP,MAPY,1,Macrocystis pyrifera
9/4/09,CARP,MAPY,11,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,6,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,2,Macrocystis pyrifera
9/4/09,CARP,MAPY,8,Macrocystis pyrifera
9/4/09,CARP,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,13,Macrocystis pyrifera
9/1/09,MOHK,MAPY,20,Macrocystis pyrifera
9/1/09,MOHK,MAPY,52,Macrocystis pyrifera
9/1/09,MOHK,MAPY,30,Macrocystis pyrifera
9/1/09,MOHK,MAPY,16,Macrocystis pyrifera
9/1/09,MOHK,MAPY,49,Macrocystis pyrifera
9/1/09,MOHK,MAPY,22,Macrocystis pyrifera
9/1/09,MOHK,MAPY,67,Macrocystis pyrifera
9/1/09,MOHK,MAPY,31,Macrocystis pyrifera
9/1/09,MOHK,MAPY,26,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,29,Macrocystis pyrifera
9/1/09,MOHK,MAPY,17,Macrocystis pyrifera
9/1/09,MOHK,MAPY,26,Macrocystis pyrifera
9/1/09,MOHK,MAPY,12,Macrocystis pyrifera
9/1/09,MOHK,MAPY,18,Macrocystis pyrifera
9/1/09,MOHK,MAPY,12,Macrocystis pyrifera
9/1/09,MOHK,MAPY,37,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,34,Macrocystis pyrifera
9/1/09,MOHK,MAPY,32,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,33,Macrocystis pyrifera
9/1/09,MOHK,MAPY,26,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,27,Macrocystis pyrifera
9/1/09,MOHK,MAPY,18,Macrocystis pyrifera
9/1/09,MOHK,MAPY,22,Macrocystis pyrifera
9/1/09,MOHK,MAPY,31,Macrocystis pyrifera
9/1/09,MOHK,MAPY,35,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,13,Macrocystis pyrifera
9/1/09,MOHK,MAPY,15,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,61,Macrocystis pyrifera
9/1/09,MOHK,MAPY,20,Macrocystis pyrifera
9/1/09,MOHK,MAPY,29,Macrocystis pyrifera
9/1/09,MOHK,MAPY,9,Macrocystis pyrifera
9/1/09,MOHK,MAPY,16,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,14,Macrocystis pyrifera
9/1/09,MOHK,MAPY,14,Macrocystis pyrifera
9/1/09,MOHK,MAPY,14,Macrocystis pyrifera
9/1/09,MOHK,MAPY,8,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,26,Macrocystis pyrifera
9/1/09,MOHK,MAPY,8,Macrocystis pyrifera
9/1/09,MOHK,MAPY,9,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,6,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,8,Macrocystis pyrifera
9/1/09,MOHK,MAPY,7,Macrocystis pyrifera
9/1/09,MOHK,MAPY,10,Macrocystis pyrifera
9/1/09,MOHK,MAPY,10,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,11,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,23,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,12,Macrocystis pyrifera
9/1/09,MOHK,MAPY,12,Macrocystis pyrifera
9/1/09,MOHK,MAPY,8,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,7,Macrocystis pyrifera
9/1/09,MOHK,MAPY,7,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,22,Macrocystis pyrifera
9/1/09,MOHK,MAPY,10,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,4,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,1,Macrocystis pyrifera
9/1/09,MOHK,MAPY,18,Macrocystis pyrifera
9/1/09,MOHK,MAPY,3,Macrocystis pyrifera
9/1/09,MOHK,MAPY,5,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,2,Macrocystis pyrifera
9/1/09,MOHK,MAPY,7,Macrocystis pyrifera
10/7/09,AQUE,MAPY,33,Macrocystis pyrifera
10/7/09,AQUE,MAPY,37,Macrocystis pyrifera
10/7/09,AQUE,MAPY,12,Macrocystis pyrifera
10/7/09,AQUE,MAPY,46,Macrocystis pyrifera
10/7/09,AQUE,MAPY,0,Macrocystis pyrifera
10/7/09,AQUE,MAPY,12,Macrocystis pyrifera
10/7/09,AQUE,MAPY,11,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,2,Macrocystis pyrifera
10/7/09,AQUE,MAPY,2,Macrocystis pyrifera
10/7/09,AQUE,MAPY,2,Macrocystis pyrifera
10/7/09,AQUE,MAPY,2,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,4,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,1,Macrocystis pyrifera
10/7/09,AQUE,MAPY,11,Macrocystis pyrifera
10/7/09,AQUE,MAPY,11,Macrocystis pyrifera
10/7/09,AQUE,MAPY,11,Macrocystis pyrifera
10/7/09,AQUE,MAPY,11,Macrocystis pyrifera
10/7/09,AQUE,MAPY,7,Macrocystis pyrifera
10/7/09,AQUE,MAPY,9,Macrocystis pyrifera
10/7/09,AQUE,MAPY,9,Macrocystis pyrifera
10/7/09,AQUE,MAPY,12,Macrocystis pyrifera
10/7/09,AQUE,MAPY,3,Macrocystis pyrifera
10/7/09,AQUE,MAPY,11,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,5,Macrocystis pyrifera
10/7/09,AQUE,MAPY,7,Macrocystis pyrifera
10/7/09,AQUE,MAPY,7,Macrocystis pyrifera
10/7/09,AQUE,MAPY,9,Macrocystis pyrifera
10/7/09,AQUE,MAPY,12,Macrocystis pyrifera
10/7/09,AQUE,MAPY,14,Macrocystis pyrifera
10/7/09,AQUE,MAPY,4,Macrocystis pyrifera
10/7/09,AQUE,MAPY,27,Macrocystis pyrifera
10/7/09,AQUE,MAPY,22,Macrocystis pyrifera
10/7/09,AQUE,MAPY,2,Macrocystis pyrifera
10/7/09,AQUE,MAPY,2,Macrocystis pyrifera
10/7/09,AQUE,MAPY,4,Macrocystis pyrifera
10/7/09,AQUE,MAPY,4,Macrocystis pyrifera
10/7/09,AQUE,MAPY,4,Macrocystis pyrifera
10/7/09,AQUE,MAPY,4,Macrocystis pyrifera
10/7/09,AQUE,MAPY,9,Macrocystis pyrifera
10/7/09,AQUE,MAPY,9,Macrocystis pyrifera
10/7/09,AQUE,MAPY,12,Macrocystis pyrifera
10/7/09,AQUE,MAPY,12,Macrocystis pyrifera
10/7/09,AQUE,MAPY,3,Macrocystis pyrifera
10/7/09,AQUE,MAPY,3,Macrocystis pyrifera
10/7/09,AQUE,MAPY,6,Macrocystis pyrifera
10/12/09,CARP,MAPY,21,Macrocystis pyrifera
10/12/09,CARP,MAPY,24,Macrocystis pyrifera
10/12/09,CARP,MAPY,58,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,10,Macrocystis pyrifera
10/12/09,CARP,MAPY,10,Macrocystis pyrifera
10/12/09,CARP,MAPY,7,Macrocystis pyrifera
10/12/09,CARP,MAPY,15,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,3,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,9,Macrocystis pyrifera
10/12/09,CARP,MAPY,9,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,3,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
10/12/09,CARP,MAPY,6,Macrocystis pyrifera
10/12/09,CARP,MAPY,9,Macrocystis pyrifera
10/12/09,CARP,MAPY,7,Macrocystis pyrifera
10/12/09,CARP,MAPY,6,Macrocystis pyrifera
10/12/09,CARP,MAPY,6,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,18,Macrocystis pyrifera
10/12/09,CARP,MAPY,10,Macrocystis pyrifera
10/12/09,CARP,MAPY,10,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,15,Macrocystis pyrifera
10/12/09,CARP,MAPY,11,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,3,Macrocystis pyrifera
10/12/09,CARP,MAPY,6,Macrocystis pyrifera
10/12/09,CARP,MAPY,6,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,37,Macrocystis pyrifera
10/12/09,CARP,MAPY,7,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,12,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,2,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,1,Macrocystis pyrifera
10/12/09,CARP,MAPY,30,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,5,Macrocystis pyrifera
10/12/09,CARP,MAPY,4,Macrocystis pyrifera
